geo\TIME_PERIOD,indic,Date,Value
AT,IS-ROMS-T,2008-04,
BE,IS-ROMS-T,2008-04,
BG,IS-ROMS-T,2008-04,
CY,IS-ROMS-T,2008-04,
CZ,IS-ROMS-T,2008-04,
DE,IS-ROMS-T,2008-04,
DK,IS-ROMS-T,2008-04,
EE,IS-ROMS-T,2008-04,
EL,IS-ROMS-T,2008-04,
ES,IS-ROMS-T,2008-04,
EU27_2020,IS-ROMS-T,2008-04,
FI,IS-ROMS-T,2008-04,
FR,IS-ROMS-T,2008-04,
HR,IS-ROMS-T,2008-04,
HU,IS-ROMS-T,2008-04,
IE,IS-ROMS-T,2008-04,
IT,IS-ROMS-T,2008-04,
LT,IS-ROMS-T,2008-04,
LU,IS-ROMS-T,2008-04,
LV,IS-ROMS-T,2008-04,
MK,IS-ROMS-T,2008-04,
MT,IS-ROMS-T,2008-04,
NL,IS-ROMS-T,2008-04,
NO,IS-ROMS-T,2008-04,
PL,IS-ROMS-T,2008-04,
PT,IS-ROMS-T,2008-04,
RO,IS-ROMS-T,2008-04,
RS,IS-ROMS-T,2008-04,
SE,IS-ROMS-T,2008-04,
SI,IS-ROMS-T,2008-04,
SK,IS-ROMS-T,2008-04,
TR,IS-ROMS-T,2008-04,
UK,IS-ROMS-T,2008-04,
AL,IS-ROMS-T,2008-05,
AT,IS-ROMS-T,2008-05,
BE,IS-ROMS-T,2008-05,
BG,IS-ROMS-T,2008-05,
CY,IS-ROMS-T,2008-05,
CZ,IS-ROMS-T,2008-05,
DE,IS-ROMS-T,2008-05,
DK,IS-ROMS-T,2008-05,
EE,IS-ROMS-T,2008-05,
EL,IS-ROMS-T,2008-05,
ES,IS-ROMS-T,2008-05,
EU27_2020,IS-ROMS-T,2008-05,
FI,IS-ROMS-T,2008-05,
FR,IS-ROMS-T,2008-05,
HR,IS-ROMS-T,2008-05,
HU,IS-ROMS-T,2008-05,
IE,IS-ROMS-T,2008-05,
IT,IS-ROMS-T,2008-05,
LT,IS-ROMS-T,2008-05,
LU,IS-ROMS-T,2008-05,
LV,IS-ROMS-T,2008-05,
MK,IS-ROMS-T,2008-05,
MT,IS-ROMS-T,2008-05,
NL,IS-ROMS-T,2008-05,
NO,IS-ROMS-T,2008-05,
PL,IS-ROMS-T,2008-05,
PT,IS-ROMS-T,2008-05,
RO,IS-ROMS-T,2008-05,
RS,IS-ROMS-T,2008-05,
SE,IS-ROMS-T,2008-05,
SI,IS-ROMS-T,2008-05,
SK,IS-ROMS-T,2008-05,
TR,IS-ROMS-T,2008-05,
UK,IS-ROMS-T,2008-05,
AL,IS-ROMS-T,2008-06,
AT,IS-ROMS-T,2008-06,
BE,IS-ROMS-T,2008-06,
BG,IS-ROMS-T,2008-06,
CY,IS-ROMS-T,2008-06,
CZ,IS-ROMS-T,2008-06,
DE,IS-ROMS-T,2008-06,
DK,IS-ROMS-T,2008-06,
EE,IS-ROMS-T,2008-06,
EL,IS-ROMS-T,2008-06,
ES,IS-ROMS-T,2008-06,
EU27_2020,IS-ROMS-T,2008-06,
FI,IS-ROMS-T,2008-06,
FR,IS-ROMS-T,2008-06,
HR,IS-ROMS-T,2008-06,
HU,IS-ROMS-T,2008-06,
IE,IS-ROMS-T,2008-06,
IT,IS-ROMS-T,2008-06,
LT,IS-ROMS-T,2008-06,
LU,IS-ROMS-T,2008-06,
LV,IS-ROMS-T,2008-06,
MK,IS-ROMS-T,2008-06,
MT,IS-ROMS-T,2008-06,
NL,IS-ROMS-T,2008-06,
NO,IS-ROMS-T,2008-06,
PL,IS-ROMS-T,2008-06,
PT,IS-ROMS-T,2008-06,
RO,IS-ROMS-T,2008-06,
RS,IS-ROMS-T,2008-06,
SE,IS-ROMS-T,2008-06,
SI,IS-ROMS-T,2008-06,
SK,IS-ROMS-T,2008-06,
TR,IS-ROMS-T,2008-06,
UK,IS-ROMS-T,2008-06,
AL,IS-ROMS-T,2008-07,
AT,IS-ROMS-T,2008-07,
BE,IS-ROMS-T,2008-07,
BG,IS-ROMS-T,2008-07,
CY,IS-ROMS-T,2008-07,
CZ,IS-ROMS-T,2008-07,
DE,IS-ROMS-T,2008-07,
DK,IS-ROMS-T,2008-07,
EE,IS-ROMS-T,2008-07,
EL,IS-ROMS-T,2008-07,
ES,IS-ROMS-T,2008-07,
EU27_2020,IS-ROMS-T,2008-07,
FI,IS-ROMS-T,2008-07,
FR,IS-ROMS-T,2008-07,
HR,IS-ROMS-T,2008-07,
HU,IS-ROMS-T,2008-07,
IE,IS-ROMS-T,2008-07,
IT,IS-ROMS-T,2008-07,
LT,IS-ROMS-T,2008-07,
LU,IS-ROMS-T,2008-07,
LV,IS-ROMS-T,2008-07,
MK,IS-ROMS-T,2008-07,
MT,IS-ROMS-T,2008-07,
NL,IS-ROMS-T,2008-07,
NO,IS-ROMS-T,2008-07,
PL,IS-ROMS-T,2008-07,
PT,IS-ROMS-T,2008-07,
RO,IS-ROMS-T,2008-07,
RS,IS-ROMS-T,2008-07,
SE,IS-ROMS-T,2008-07,
SI,IS-ROMS-T,2008-07,
SK,IS-ROMS-T,2008-07,
TR,IS-ROMS-T,2008-07,
UK,IS-ROMS-T,2008-07,
AL,IS-ROMS-T,2008-08,
AT,IS-ROMS-T,2008-08,
BE,IS-ROMS-T,2008-08,
BG,IS-ROMS-T,2008-08,
CY,IS-ROMS-T,2008-08,
CZ,IS-ROMS-T,2008-08,
DE,IS-ROMS-T,2008-08,
DK,IS-ROMS-T,2008-08,
EE,IS-ROMS-T,2008-08,
EL,IS-ROMS-T,2008-08,
ES,IS-ROMS-T,2008-08,
EU27_2020,IS-ROMS-T,2008-08,
FI,IS-ROMS-T,2008-08,
FR,IS-ROMS-T,2008-08,
HR,IS-ROMS-T,2008-08,
HU,IS-ROMS-T,2008-08,
IE,IS-ROMS-T,2008-08,
IT,IS-ROMS-T,2008-08,
LT,IS-ROMS-T,2008-08,
LU,IS-ROMS-T,2008-08,
LV,IS-ROMS-T,2008-08,
MK,IS-ROMS-T,2008-08,
MT,IS-ROMS-T,2008-08,
NL,IS-ROMS-T,2008-08,
NO,IS-ROMS-T,2008-08,
PL,IS-ROMS-T,2008-08,
PT,IS-ROMS-T,2008-08,
RO,IS-ROMS-T,2008-08,
RS,IS-ROMS-T,2008-08,
SE,IS-ROMS-T,2008-08,
SI,IS-ROMS-T,2008-08,
SK,IS-ROMS-T,2008-08,
TR,IS-ROMS-T,2008-08,
UK,IS-ROMS-T,2008-08,
AL,IS-ROMS-T,2008-09,
AT,IS-ROMS-T,2008-09,
BE,IS-ROMS-T,2008-09,
BG,IS-ROMS-T,2008-09,
CY,IS-ROMS-T,2008-09,
CZ,IS-ROMS-T,2008-09,
DE,IS-ROMS-T,2008-09,
DK,IS-ROMS-T,2008-09,
EE,IS-ROMS-T,2008-09,
EL,IS-ROMS-T,2008-09,
ES,IS-ROMS-T,2008-09,
EU27_2020,IS-ROMS-T,2008-09,
FI,IS-ROMS-T,2008-09,
FR,IS-ROMS-T,2008-09,
HR,IS-ROMS-T,2008-09,
HU,IS-ROMS-T,2008-09,
IE,IS-ROMS-T,2008-09,
IT,IS-ROMS-T,2008-09,
LT,IS-ROMS-T,2008-09,
LU,IS-ROMS-T,2008-09,
LV,IS-ROMS-T,2008-09,
MK,IS-ROMS-T,2008-09,
MT,IS-ROMS-T,2008-09,
NL,IS-ROMS-T,2008-09,
NO,IS-ROMS-T,2008-09,
PL,IS-ROMS-T,2008-09,
PT,IS-ROMS-T,2008-09,
RO,IS-ROMS-T,2008-09,
RS,IS-ROMS-T,2008-09,
SE,IS-ROMS-T,2008-09,
SI,IS-ROMS-T,2008-09,
SK,IS-ROMS-T,2008-09,
TR,IS-ROMS-T,2008-09,
UK,IS-ROMS-T,2008-09,
AL,IS-ROMS-T,2008-10,
AT,IS-ROMS-T,2008-10,
BE,IS-ROMS-T,2008-10,
BG,IS-ROMS-T,2008-10,
CY,IS-ROMS-T,2008-10,
CZ,IS-ROMS-T,2008-10,
DE,IS-ROMS-T,2008-10,
DK,IS-ROMS-T,2008-10,
EE,IS-ROMS-T,2008-10,
EL,IS-ROMS-T,2008-10,
ES,IS-ROMS-T,2008-10,
EU27_2020,IS-ROMS-T,2008-10,
FI,IS-ROMS-T,2008-10,
FR,IS-ROMS-T,2008-10,
HR,IS-ROMS-T,2008-10,
HU,IS-ROMS-T,2008-10,
IE,IS-ROMS-T,2008-10,
IT,IS-ROMS-T,2008-10,
LT,IS-ROMS-T,2008-10,
LU,IS-ROMS-T,2008-10,
LV,IS-ROMS-T,2008-10,
MK,IS-ROMS-T,2008-10,
MT,IS-ROMS-T,2008-10,
NL,IS-ROMS-T,2008-10,
NO,IS-ROMS-T,2008-10,
PL,IS-ROMS-T,2008-10,
PT,IS-ROMS-T,2008-10,
RO,IS-ROMS-T,2008-10,
RS,IS-ROMS-T,2008-10,
SE,IS-ROMS-T,2008-10,
SI,IS-ROMS-T,2008-10,
SK,IS-ROMS-T,2008-10,
TR,IS-ROMS-T,2008-10,
UK,IS-ROMS-T,2008-10,
AL,IS-ROMS-T,2008-11,
AT,IS-ROMS-T,2008-11,
BE,IS-ROMS-T,2008-11,
BG,IS-ROMS-T,2008-11,
CY,IS-ROMS-T,2008-11,
CZ,IS-ROMS-T,2008-11,
DE,IS-ROMS-T,2008-11,
DK,IS-ROMS-T,2008-11,
EE,IS-ROMS-T,2008-11,
EL,IS-ROMS-T,2008-11,
ES,IS-ROMS-T,2008-11,
EU27_2020,IS-ROMS-T,2008-11,
FI,IS-ROMS-T,2008-11,
FR,IS-ROMS-T,2008-11,
HR,IS-ROMS-T,2008-11,
HU,IS-ROMS-T,2008-11,
IE,IS-ROMS-T,2008-11,
IT,IS-ROMS-T,2008-11,
LT,IS-ROMS-T,2008-11,
LU,IS-ROMS-T,2008-11,
LV,IS-ROMS-T,2008-11,
MK,IS-ROMS-T,2008-11,
MT,IS-ROMS-T,2008-11,
NL,IS-ROMS-T,2008-11,
NO,IS-ROMS-T,2008-11,
PL,IS-ROMS-T,2008-11,
PT,IS-ROMS-T,2008-11,
RO,IS-ROMS-T,2008-11,
RS,IS-ROMS-T,2008-11,
SE,IS-ROMS-T,2008-11,
SI,IS-ROMS-T,2008-11,
SK,IS-ROMS-T,2008-11,
TR,IS-ROMS-T,2008-11,
UK,IS-ROMS-T,2008-11,
AL,IS-ROMS-T,2008-12,
AT,IS-ROMS-T,2008-12,
BE,IS-ROMS-T,2008-12,
BG,IS-ROMS-T,2008-12,
CY,IS-ROMS-T,2008-12,
CZ,IS-ROMS-T,2008-12,
DE,IS-ROMS-T,2008-12,
DK,IS-ROMS-T,2008-12,
EE,IS-ROMS-T,2008-12,
EL,IS-ROMS-T,2008-12,
ES,IS-ROMS-T,2008-12,
EU27_2020,IS-ROMS-T,2008-12,
FI,IS-ROMS-T,2008-12,
FR,IS-ROMS-T,2008-12,
HR,IS-ROMS-T,2008-12,
HU,IS-ROMS-T,2008-12,
IE,IS-ROMS-T,2008-12,
IT,IS-ROMS-T,2008-12,
LT,IS-ROMS-T,2008-12,
LU,IS-ROMS-T,2008-12,
LV,IS-ROMS-T,2008-12,
MK,IS-ROMS-T,2008-12,
MT,IS-ROMS-T,2008-12,
NL,IS-ROMS-T,2008-12,
NO,IS-ROMS-T,2008-12,
PL,IS-ROMS-T,2008-12,
PT,IS-ROMS-T,2008-12,
RO,IS-ROMS-T,2008-12,
RS,IS-ROMS-T,2008-12,
SE,IS-ROMS-T,2008-12,
SI,IS-ROMS-T,2008-12,
SK,IS-ROMS-T,2008-12,
TR,IS-ROMS-T,2008-12,
UK,IS-ROMS-T,2008-12,
AL,IS-ROMS-T,2009-01,
AT,IS-ROMS-T,2009-01,
BE,IS-ROMS-T,2009-01,
BG,IS-ROMS-T,2009-01,
CY,IS-ROMS-T,2009-01,
CZ,IS-ROMS-T,2009-01,
DE,IS-ROMS-T,2009-01,
DK,IS-ROMS-T,2009-01,
EE,IS-ROMS-T,2009-01,
EL,IS-ROMS-T,2009-01,
ES,IS-ROMS-T,2009-01,
EU27_2020,IS-ROMS-T,2009-01,
FI,IS-ROMS-T,2009-01,
FR,IS-ROMS-T,2009-01,
HR,IS-ROMS-T,2009-01,
HU,IS-ROMS-T,2009-01,
IE,IS-ROMS-T,2009-01,
IT,IS-ROMS-T,2009-01,
LT,IS-ROMS-T,2009-01,
LU,IS-ROMS-T,2009-01,
LV,IS-ROMS-T,2009-01,
MK,IS-ROMS-T,2009-01,
MT,IS-ROMS-T,2009-01,
NL,IS-ROMS-T,2009-01,
NO,IS-ROMS-T,2009-01,
PL,IS-ROMS-T,2009-01,
PT,IS-ROMS-T,2009-01,
RO,IS-ROMS-T,2009-01,
RS,IS-ROMS-T,2009-01,
SE,IS-ROMS-T,2009-01,
SI,IS-ROMS-T,2009-01,
SK,IS-ROMS-T,2009-01,
TR,IS-ROMS-T,2009-01,
UK,IS-ROMS-T,2009-01,
AL,IS-ROMS-T,2009-02,
AT,IS-ROMS-T,2009-02,
BE,IS-ROMS-T,2009-02,
BG,IS-ROMS-T,2009-02,
CY,IS-ROMS-T,2009-02,
CZ,IS-ROMS-T,2009-02,
DE,IS-ROMS-T,2009-02,
DK,IS-ROMS-T,2009-02,
EE,IS-ROMS-T,2009-02,
EL,IS-ROMS-T,2009-02,
ES,IS-ROMS-T,2009-02,
EU27_2020,IS-ROMS-T,2009-02,
FI,IS-ROMS-T,2009-02,
FR,IS-ROMS-T,2009-02,
HR,IS-ROMS-T,2009-02,
HU,IS-ROMS-T,2009-02,
IE,IS-ROMS-T,2009-02,
IT,IS-ROMS-T,2009-02,
LT,IS-ROMS-T,2009-02,
LU,IS-ROMS-T,2009-02,
LV,IS-ROMS-T,2009-02,
MK,IS-ROMS-T,2009-02,
MT,IS-ROMS-T,2009-02,
NL,IS-ROMS-T,2009-02,
NO,IS-ROMS-T,2009-02,
PL,IS-ROMS-T,2009-02,
PT,IS-ROMS-T,2009-02,
RO,IS-ROMS-T,2009-02,
RS,IS-ROMS-T,2009-02,
SE,IS-ROMS-T,2009-02,
SI,IS-ROMS-T,2009-02,
SK,IS-ROMS-T,2009-02,
TR,IS-ROMS-T,2009-02,
UK,IS-ROMS-T,2009-02,
AL,IS-ROMS-T,2009-03,
AT,IS-ROMS-T,2009-03,
BE,IS-ROMS-T,2009-03,
BG,IS-ROMS-T,2009-03,
CY,IS-ROMS-T,2009-03,
CZ,IS-ROMS-T,2009-03,
DE,IS-ROMS-T,2009-03,
DK,IS-ROMS-T,2009-03,
EE,IS-ROMS-T,2009-03,
EL,IS-ROMS-T,2009-03,
ES,IS-ROMS-T,2009-03,
EU27_2020,IS-ROMS-T,2009-03,
FI,IS-ROMS-T,2009-03,
FR,IS-ROMS-T,2009-03,
HR,IS-ROMS-T,2009-03,
HU,IS-ROMS-T,2009-03,
IE,IS-ROMS-T,2009-03,
IT,IS-ROMS-T,2009-03,
LT,IS-ROMS-T,2009-03,
LU,IS-ROMS-T,2009-03,
LV,IS-ROMS-T,2009-03,
MK,IS-ROMS-T,2009-03,
MT,IS-ROMS-T,2009-03,
NL,IS-ROMS-T,2009-03,
NO,IS-ROMS-T,2009-03,
PL,IS-ROMS-T,2009-03,
PT,IS-ROMS-T,2009-03,
RO,IS-ROMS-T,2009-03,
RS,IS-ROMS-T,2009-03,
SE,IS-ROMS-T,2009-03,
SI,IS-ROMS-T,2009-03,
SK,IS-ROMS-T,2009-03,
TR,IS-ROMS-T,2009-03,
UK,IS-ROMS-T,2009-03,
AL,IS-ROMS-T,2009-04,
AT,IS-ROMS-T,2009-04,
BE,IS-ROMS-T,2009-04,
BG,IS-ROMS-T,2009-04,
CY,IS-ROMS-T,2009-04,
CZ,IS-ROMS-T,2009-04,
DE,IS-ROMS-T,2009-04,
DK,IS-ROMS-T,2009-04,
EE,IS-ROMS-T,2009-04,
EL,IS-ROMS-T,2009-04,
ES,IS-ROMS-T,2009-04,
EU27_2020,IS-ROMS-T,2009-04,
FI,IS-ROMS-T,2009-04,
FR,IS-ROMS-T,2009-04,
HR,IS-ROMS-T,2009-04,
HU,IS-ROMS-T,2009-04,
IE,IS-ROMS-T,2009-04,
IT,IS-ROMS-T,2009-04,
LT,IS-ROMS-T,2009-04,
LU,IS-ROMS-T,2009-04,
LV,IS-ROMS-T,2009-04,
MK,IS-ROMS-T,2009-04,
MT,IS-ROMS-T,2009-04,
NL,IS-ROMS-T,2009-04,
NO,IS-ROMS-T,2009-04,
PL,IS-ROMS-T,2009-04,
PT,IS-ROMS-T,2009-04,
RO,IS-ROMS-T,2009-04,
RS,IS-ROMS-T,2009-04,
SE,IS-ROMS-T,2009-04,
SI,IS-ROMS-T,2009-04,
SK,IS-ROMS-T,2009-04,
TR,IS-ROMS-T,2009-04,
UK,IS-ROMS-T,2009-04,
AL,IS-ROMS-T,2009-05,
AT,IS-ROMS-T,2009-05,
BE,IS-ROMS-T,2009-05,
BG,IS-ROMS-T,2009-05,
CY,IS-ROMS-T,2009-05,
CZ,IS-ROMS-T,2009-05,
DE,IS-ROMS-T,2009-05,
DK,IS-ROMS-T,2009-05,
EE,IS-ROMS-T,2009-05,
EL,IS-ROMS-T,2009-05,
ES,IS-ROMS-T,2009-05,
EU27_2020,IS-ROMS-T,2009-05,
FI,IS-ROMS-T,2009-05,
FR,IS-ROMS-T,2009-05,
HR,IS-ROMS-T,2009-05,
HU,IS-ROMS-T,2009-05,
IE,IS-ROMS-T,2009-05,
IT,IS-ROMS-T,2009-05,
LT,IS-ROMS-T,2009-05,
LU,IS-ROMS-T,2009-05,
LV,IS-ROMS-T,2009-05,
MK,IS-ROMS-T,2009-05,
MT,IS-ROMS-T,2009-05,
NL,IS-ROMS-T,2009-05,
NO,IS-ROMS-T,2009-05,
PL,IS-ROMS-T,2009-05,
PT,IS-ROMS-T,2009-05,
RO,IS-ROMS-T,2009-05,
RS,IS-ROMS-T,2009-05,
SE,IS-ROMS-T,2009-05,
SI,IS-ROMS-T,2009-05,
SK,IS-ROMS-T,2009-05,
TR,IS-ROMS-T,2009-05,
UK,IS-ROMS-T,2009-05,
AL,IS-ROMS-T,2009-06,
AT,IS-ROMS-T,2009-06,
BE,IS-ROMS-T,2009-06,
BG,IS-ROMS-T,2009-06,
CY,IS-ROMS-T,2009-06,
CZ,IS-ROMS-T,2009-06,
DE,IS-ROMS-T,2009-06,
DK,IS-ROMS-T,2009-06,
EE,IS-ROMS-T,2009-06,
EL,IS-ROMS-T,2009-06,
ES,IS-ROMS-T,2009-06,
EU27_2020,IS-ROMS-T,2009-06,
FI,IS-ROMS-T,2009-06,
FR,IS-ROMS-T,2009-06,
HR,IS-ROMS-T,2009-06,
HU,IS-ROMS-T,2009-06,
IE,IS-ROMS-T,2009-06,
IT,IS-ROMS-T,2009-06,
LT,IS-ROMS-T,2009-06,
LU,IS-ROMS-T,2009-06,
LV,IS-ROMS-T,2009-06,
MK,IS-ROMS-T,2009-06,
MT,IS-ROMS-T,2009-06,
NL,IS-ROMS-T,2009-06,
NO,IS-ROMS-T,2009-06,
PL,IS-ROMS-T,2009-06,
PT,IS-ROMS-T,2009-06,
RO,IS-ROMS-T,2009-06,
RS,IS-ROMS-T,2009-06,
SE,IS-ROMS-T,2009-06,
SI,IS-ROMS-T,2009-06,
SK,IS-ROMS-T,2009-06,
TR,IS-ROMS-T,2009-06,
UK,IS-ROMS-T,2009-06,
AL,IS-ROMS-T,2009-07,
AT,IS-ROMS-T,2009-07,
BE,IS-ROMS-T,2009-07,
BG,IS-ROMS-T,2009-07,
CY,IS-ROMS-T,2009-07,
CZ,IS-ROMS-T,2009-07,
DE,IS-ROMS-T,2009-07,
DK,IS-ROMS-T,2009-07,
EE,IS-ROMS-T,2009-07,
EL,IS-ROMS-T,2009-07,
ES,IS-ROMS-T,2009-07,
EU27_2020,IS-ROMS-T,2009-07,
FI,IS-ROMS-T,2009-07,
FR,IS-ROMS-T,2009-07,
HR,IS-ROMS-T,2009-07,
HU,IS-ROMS-T,2009-07,
IE,IS-ROMS-T,2009-07,
IT,IS-ROMS-T,2009-07,
LT,IS-ROMS-T,2009-07,
LU,IS-ROMS-T,2009-07,
LV,IS-ROMS-T,2009-07,
MK,IS-ROMS-T,2009-07,
MT,IS-ROMS-T,2009-07,
NL,IS-ROMS-T,2009-07,
NO,IS-ROMS-T,2009-07,
PL,IS-ROMS-T,2009-07,
PT,IS-ROMS-T,2009-07,
RO,IS-ROMS-T,2009-07,
RS,IS-ROMS-T,2009-07,
SE,IS-ROMS-T,2009-07,
SI,IS-ROMS-T,2009-07,
SK,IS-ROMS-T,2009-07,
TR,IS-ROMS-T,2009-07,
UK,IS-ROMS-T,2009-07,
AL,IS-ROMS-T,2009-08,
AT,IS-ROMS-T,2009-08,
BE,IS-ROMS-T,2009-08,
BG,IS-ROMS-T,2009-08,
CY,IS-ROMS-T,2009-08,
CZ,IS-ROMS-T,2009-08,
DE,IS-ROMS-T,2009-08,
DK,IS-ROMS-T,2009-08,
EE,IS-ROMS-T,2009-08,
EL,IS-ROMS-T,2009-08,
ES,IS-ROMS-T,2009-08,
EU27_2020,IS-ROMS-T,2009-08,
FI,IS-ROMS-T,2009-08,
FR,IS-ROMS-T,2009-08,
HR,IS-ROMS-T,2009-08,
HU,IS-ROMS-T,2009-08,
IE,IS-ROMS-T,2009-08,
IT,IS-ROMS-T,2009-08,
LT,IS-ROMS-T,2009-08,
LU,IS-ROMS-T,2009-08,
LV,IS-ROMS-T,2009-08,
MK,IS-ROMS-T,2009-08,
MT,IS-ROMS-T,2009-08,
NL,IS-ROMS-T,2009-08,
NO,IS-ROMS-T,2009-08,
PL,IS-ROMS-T,2009-08,
PT,IS-ROMS-T,2009-08,
RO,IS-ROMS-T,2009-08,
RS,IS-ROMS-T,2009-08,
SE,IS-ROMS-T,2009-08,
SI,IS-ROMS-T,2009-08,
SK,IS-ROMS-T,2009-08,
TR,IS-ROMS-T,2009-08,
UK,IS-ROMS-T,2009-08,
AL,IS-ROMS-T,2009-09,
AT,IS-ROMS-T,2009-09,
BE,IS-ROMS-T,2009-09,
BG,IS-ROMS-T,2009-09,
CY,IS-ROMS-T,2009-09,
CZ,IS-ROMS-T,2009-09,
DE,IS-ROMS-T,2009-09,
DK,IS-ROMS-T,2009-09,
EE,IS-ROMS-T,2009-09,
EL,IS-ROMS-T,2009-09,
ES,IS-ROMS-T,2009-09,
EU27_2020,IS-ROMS-T,2009-09,
FI,IS-ROMS-T,2009-09,
FR,IS-ROMS-T,2009-09,
HR,IS-ROMS-T,2009-09,
HU,IS-ROMS-T,2009-09,
IE,IS-ROMS-T,2009-09,
IT,IS-ROMS-T,2009-09,
LT,IS-ROMS-T,2009-09,
LU,IS-ROMS-T,2009-09,
LV,IS-ROMS-T,2009-09,
MK,IS-ROMS-T,2009-09,
MT,IS-ROMS-T,2009-09,
NL,IS-ROMS-T,2009-09,
NO,IS-ROMS-T,2009-09,
PL,IS-ROMS-T,2009-09,
PT,IS-ROMS-T,2009-09,
RO,IS-ROMS-T,2009-09,
RS,IS-ROMS-T,2009-09,
SE,IS-ROMS-T,2009-09,
SI,IS-ROMS-T,2009-09,
SK,IS-ROMS-T,2009-09,
TR,IS-ROMS-T,2009-09,
UK,IS-ROMS-T,2009-09,
AL,IS-ROMS-T,2009-10,
AT,IS-ROMS-T,2009-10,
BE,IS-ROMS-T,2009-10,
BG,IS-ROMS-T,2009-10,
CY,IS-ROMS-T,2009-10,
CZ,IS-ROMS-T,2009-10,
DE,IS-ROMS-T,2009-10,
DK,IS-ROMS-T,2009-10,
EE,IS-ROMS-T,2009-10,
EL,IS-ROMS-T,2009-10,
ES,IS-ROMS-T,2009-10,
EU27_2020,IS-ROMS-T,2009-10,
FI,IS-ROMS-T,2009-10,
FR,IS-ROMS-T,2009-10,
