geo\TIME_PERIOD,indic,Date,Value
PT,IS-IDJF-T,2008-06,88.0
RO,IS-IDJF-T,2008-06,16.0
RS,IS-IDJF-T,2008-06,
SE,IS-IDJF-T,2008-06,81.0
SI,IS-IDJF-T,2008-06,2.0
SK,IS-IDJF-T,2008-06,6.0
TR,IS-IDJF-T,2008-06,194.0
UK,IS-IDJF-T,2008-06,1060.0
AL,IS-IDJF-T,2008-07,
AT,IS-IDJF-T,2008-07,71.0
BE,IS-IDJF-T,2008-07,5.0
BG,IS-IDJF-T,2008-07,31.0
CY,IS-IDJF-T,2008-07,33.0
CZ,IS-IDJF-T,2008-07,38.0
DE,IS-IDJF-T,2008-07,833.0
DK,IS-IDJF-T,2008-07,24.0
EE,IS-IDJF-T,2008-07,8.0
EL,IS-IDJF-T,2008-07,180.0
ES,IS-IDJF-T,2008-07,510.0
EU27_2020,IS-IDJF-T,2008-07,
FI,IS-IDJF-T,2008-07,61.0
FR,IS-IDJF-T,2008-07,518.0
HR,IS-IDJF-T,2008-07,6.0
HU,IS-IDJF-T,2008-07,27.0
IE,IS-IDJF-T,2008-07,66.0
IS,IS-IDJF-T,2008-07,0.0
IT,IS-IDJF-T,2008-07,383.0
LT,IS-IDJF-T,2008-07,8.0
LU,IS-IDJF-T,2008-07,28.0
LV,IS-IDJF-T,2008-07,9.0
ME,IS-IDJF-T,2008-07,
MK,IS-IDJF-T,2008-07,
MT,IS-IDJF-T,2008-07,
NL,IS-IDJF-T,2008-07,345.0
NO,IS-IDJF-T,2008-07,83.0
PL,IS-IDJF-T,2008-07,59.0
PT,IS-IDJF-T,2008-07,99.0
RO,IS-IDJF-T,2008-07,13.0
RS,IS-IDJF-T,2008-07,
SE,IS-IDJF-T,2008-07,29.0
SI,IS-IDJF-T,2008-07,0.0
SK,IS-IDJF-T,2008-07,7.0
TR,IS-IDJF-T,2008-07,266.0
UK,IS-IDJF-T,2008-07,1196.0
AL,IS-IDJF-T,2008-08,
AT,IS-IDJF-T,2008-08,70.0
BE,IS-IDJF-T,2008-08,106.0
BG,IS-IDJF-T,2008-08,35.0
CY,IS-IDJF-T,2008-08,35.0
CZ,IS-IDJF-T,2008-08,43.0
DE,IS-IDJF-T,2008-08,777.0
DK,IS-IDJF-T,2008-08,53.0
EE,IS-IDJF-T,2008-08,5.0
EL,IS-IDJF-T,2008-08,192.0
ES,IS-IDJF-T,2008-08,557.0
EU27_2020,IS-IDJF-T,2008-08,
FI,IS-IDJF-T,2008-08,65.0
FR,IS-IDJF-T,2008-08,837.0
HR,IS-IDJF-T,2008-08,10.0
HU,IS-IDJF-T,2008-08,27.0
IE,IS-IDJF-T,2008-08,64.0
IS,IS-IDJF-T,2008-08,0.0
IT,IS-IDJF-T,2008-08,410.0
LT,IS-IDJF-T,2008-08,8.0
LU,IS-IDJF-T,2008-08,22.0
LV,IS-IDJF-T,2008-08,9.0
ME,IS-IDJF-T,2008-08,
MK,IS-IDJF-T,2008-08,
MT,IS-IDJF-T,2008-08,
NL,IS-IDJF-T,2008-08,332.0
NO,IS-IDJF-T,2008-08,82.0
PL,IS-IDJF-T,2008-08,58.0
PT,IS-IDJF-T,2008-08,99.0
RO,IS-IDJF-T,2008-08,18.0
RS,IS-IDJF-T,2008-08,
SE,IS-IDJF-T,2008-08,60.0
SI,IS-IDJF-T,2008-08,1.0
SK,IS-IDJF-T,2008-08,6.0
TR,IS-IDJF-T,2008-08,246.0
UK,IS-IDJF-T,2008-08,1080.0
AL,IS-IDJF-T,2008-09,
AT,IS-IDJF-T,2008-09,66.0
BE,IS-IDJF-T,2008-09,43.0
BG,IS-IDJF-T,2008-09,26.0
CY,IS-IDJF-T,2008-09,48.0
CZ,IS-IDJF-T,2008-09,40.0
DE,IS-IDJF-T,2008-09,799.0
DK,IS-IDJF-T,2008-09,61.0
EE,IS-IDJF-T,2008-09,6.0
EL,IS-IDJF-T,2008-09,146.0
ES,IS-IDJF-T,2008-09,508.0
EU27_2020,IS-IDJF-T,2008-09,
FI,IS-IDJF-T,2008-09,57.0
FR,IS-IDJF-T,2008-09,603.0
HR,IS-IDJF-T,2008-09,4.0
HU,IS-IDJF-T,2008-09,22.0
IE,IS-IDJF-T,2008-09,59.0
IS,IS-IDJF-T,2008-09,0.0
IT,IS-IDJF-T,2008-09,363.0
LT,IS-IDJF-T,2008-09,7.0
LU,IS-IDJF-T,2008-09,30.0
LV,IS-IDJF-T,2008-09,9.0
ME,IS-IDJF-T,2008-09,
MK,IS-IDJF-T,2008-09,
MT,IS-IDJF-T,2008-09,
NL,IS-IDJF-T,2008-09,314.0
NO,IS-IDJF-T,2008-09,58.0
PL,IS-IDJF-T,2008-09,59.0
PT,IS-IDJF-T,2008-09,90.0
RO,IS-IDJF-T,2008-09,19.0
RS,IS-IDJF-T,2008-09,
SE,IS-IDJF-T,2008-09,65.0
SI,IS-IDJF-T,2008-09,3.0
SK,IS-IDJF-T,2008-09,8.0
TR,IS-IDJF-T,2008-09,233.0
UK,IS-IDJF-T,2008-09,963.0
AL,IS-IDJF-T,2008-10,
AT,IS-IDJF-T,2008-10,60.0
BE,IS-IDJF-T,2008-10,87.0
BG,IS-IDJF-T,2008-10,16.0
CY,IS-IDJF-T,2008-10,24.0
CZ,IS-IDJF-T,2008-10,32.0
DE,IS-IDJF-T,2008-10,782.0
DK,IS-IDJF-T,2008-10,3.0
EE,IS-IDJF-T,2008-10,7.0
EL,IS-IDJF-T,2008-10,107.0
ES,IS-IDJF-T,2008-10,451.0
EU27_2020,IS-IDJF-T,2008-10,
FI,IS-IDJF-T,2008-10,86.0
FR,IS-IDJF-T,2008-10,770.0
HR,IS-IDJF-T,2008-10,6.0
HU,IS-IDJF-T,2008-10,18.0
IE,IS-IDJF-T,2008-10,80.0
IS,IS-IDJF-T,2008-10,0.0
IT,IS-IDJF-T,2008-10,259.0
LT,IS-IDJF-T,2008-10,7.0
LU,IS-IDJF-T,2008-10,30.0
LV,IS-IDJF-T,2008-10,9.0
ME,IS-IDJF-T,2008-10,
MK,IS-IDJF-T,2008-10,
MT,IS-IDJF-T,2008-10,
NL,IS-IDJF-T,2008-10,324.0
NO,IS-IDJF-T,2008-10,89.0
PL,IS-IDJF-T,2008-10,39.0
PT,IS-IDJF-T,2008-10,81.0
RO,IS-IDJF-T,2008-10,12.0
RS,IS-IDJF-T,2008-10,
SE,IS-IDJF-T,2008-10,54.0
SI,IS-IDJF-T,2008-10,3.0
SK,IS-IDJF-T,2008-10,3.0
TR,IS-IDJF-T,2008-10,187.0
UK,IS-IDJF-T,2008-10,1020.0
AL,IS-IDJF-T,2008-11,
AT,IS-IDJF-T,2008-11,38.0
BE,IS-IDJF-T,2008-11,30.0
BG,IS-IDJF-T,2008-11,13.0
CY,IS-IDJF-T,2008-11,0.0
CZ,IS-IDJF-T,2008-11,26.0
DE,IS-IDJF-T,2008-11,665.0
DK,IS-IDJF-T,2008-11,67.0
EE,IS-IDJF-T,2008-11,10.0
EL,IS-IDJF-T,2008-11,59.0
ES,IS-IDJF-T,2008-11,369.0
EU27_2020,IS-IDJF-T,2008-11,
FI,IS-IDJF-T,2008-11,67.0
FR,IS-IDJF-T,2008-11,571.0
HR,IS-IDJF-T,2008-11,4.0
HU,IS-IDJF-T,2008-11,16.0
IE,IS-IDJF-T,2008-11,75.0
IS,IS-IDJF-T,2008-11,0.0
IT,IS-IDJF-T,2008-11,284.0
LT,IS-IDJF-T,2008-11,5.0
LU,IS-IDJF-T,2008-11,33.0
LV,IS-IDJF-T,2008-11,8.0
ME,IS-IDJF-T,2008-11,
MK,IS-IDJF-T,2008-11,
MT,IS-IDJF-T,2008-11,
NL,IS-IDJF-T,2008-11,290.0
NO,IS-IDJF-T,2008-11,-7.0
PL,IS-IDJF-T,2008-11,36.0
PT,IS-IDJF-T,2008-11,65.0
RO,IS-IDJF-T,2008-11,11.0
RS,IS-IDJF-T,2008-11,
SE,IS-IDJF-T,2008-11,65.0
SI,IS-IDJF-T,2008-11,6.0
SK,IS-IDJF-T,2008-11,3.0
TR,IS-IDJF-T,2008-11,117.0
UK,IS-IDJF-T,2008-11,918.0
AL,IS-IDJF-T,2008-12,
AT,IS-IDJF-T,2008-12,44.0
BE,IS-IDJF-T,2008-12,79.0
BG,IS-IDJF-T,2008-12,14.0
CY,IS-IDJF-T,2008-12,12.0
CZ,IS-IDJF-T,2008-12,23.0
DE,IS-IDJF-T,2008-12,639.0
DK,IS-IDJF-T,2008-12,51.0
EE,IS-IDJF-T,2008-12,2.0
EL,IS-IDJF-T,2008-12,77.0
ES,IS-IDJF-T,2008-12,427.0
EU27_2020,IS-IDJF-T,2008-12,
FI,IS-IDJF-T,2008-12,40.0
FR,IS-IDJF-T,2008-12,648.0
HR,IS-IDJF-T,2008-12,6.0
HU,IS-IDJF-T,2008-12,21.0
IE,IS-IDJF-T,2008-12,88.0
IS,IS-IDJF-T,2008-12,0.0
IT,IS-IDJF-T,2008-12,256.0
LT,IS-IDJF-T,2008-12,4.0
LU,IS-IDJF-T,2008-12,22.0
LV,IS-IDJF-T,2008-12,8.0
ME,IS-IDJF-T,2008-12,
MK,IS-IDJF-T,2008-12,
MT,IS-IDJF-T,2008-12,
NL,IS-IDJF-T,2008-12,278.0
NO,IS-IDJF-T,2008-12,114.0
PL,IS-IDJF-T,2008-12,44.0
PT,IS-IDJF-T,2008-12,76.0
RO,IS-IDJF-T,2008-12,13.0
RS,IS-IDJF-T,2008-12,
SE,IS-IDJF-T,2008-12,62.0
SI,IS-IDJF-T,2008-12,2.0
SK,IS-IDJF-T,2008-12,4.0
TR,IS-IDJF-T,2008-12,131.0
UK,IS-IDJF-T,2008-12,923.0
AL,IS-IDJF-T,2009-01,
AT,IS-IDJF-T,2009-01,51.0
BE,IS-IDJF-T,2009-01,28.0
BG,IS-IDJF-T,2009-01,9.0
CY,IS-IDJF-T,2009-01,16.0
CZ,IS-IDJF-T,2009-01,21.0
DE,IS-IDJF-T,2009-01,648.0
DK,IS-IDJF-T,2009-01,60.0
EE,IS-IDJF-T,2009-01,2.0
EL,IS-IDJF-T,2009-01,82.0
ES,IS-IDJF-T,2009-01,337.0
EU27_2020,IS-IDJF-T,2009-01,2763.0
FI,IS-IDJF-T,2009-01,79.0
FR,IS-IDJF-T,2009-01,659.0
HR,IS-IDJF-T,2009-01,3.0
HU,IS-IDJF-T,2009-01,18.0
IE,IS-IDJF-T,2009-01,39.0
IS,IS-IDJF-T,2009-01,0.0
IT,IS-IDJF-T,2009-01,263.0
LT,IS-IDJF-T,2009-01,3.0
LU,IS-IDJF-T,2009-01,6.0
LV,IS-IDJF-T,2009-01,7.0
ME,IS-IDJF-T,2009-01,
MK,IS-IDJF-T,2009-01,
MT,IS-IDJF-T,2009-01,5.0
NL,IS-IDJF-T,2009-01,287.0
NO,IS-IDJF-T,2009-01,65.0
PL,IS-IDJF-T,2009-01,40.0
PT,IS-IDJF-T,2009-01,68.0
RO,IS-IDJF-T,2009-01,9.0
RS,IS-IDJF-T,2009-01,
SE,IS-IDJF-T,2009-01,18.0
SI,IS-IDJF-T,2009-01,3.0
SK,IS-IDJF-T,2009-01,2.0
TR,IS-IDJF-T,2009-01,156.0
UK,IS-IDJF-T,2009-01,811.0
AL,IS-IDJF-T,2009-02,
AT,IS-IDJF-T,2009-02,44.0
BE,IS-IDJF-T,2009-02,141.0
BG,IS-IDJF-T,2009-02,12.0
CY,IS-IDJF-T,2009-02,26.0
CZ,IS-IDJF-T,2009-02,18.0
DE,IS-IDJF-T,2009-02,596.0
DK,IS-IDJF-T,2009-02,59.0
EE,IS-IDJF-T,2009-02,2.0
EL,IS-IDJF-T,2009-02,53.0
ES,IS-IDJF-T,2009-02,369.0
EU27_2020,IS-IDJF-T,2009-02,2653.0
FI,IS-IDJF-T,2009-02,46.0
FR,IS-IDJF-T,2009-02,501.0
HR,IS-IDJF-T,2009-02,3.0
HU,IS-IDJF-T,2009-02,12.0
IE,IS-IDJF-T,2009-02,78.0
IS,IS-IDJF-T,2009-02,0.0
IT,IS-IDJF-T,2009-02,257.0
LT,IS-IDJF-T,2009-02,2.0
LU,IS-IDJF-T,2009-02,8.0
LV,IS-IDJF-T,2009-02,6.0
ME,IS-IDJF-T,2009-02,
MK,IS-IDJF-T,2009-02,
MT,IS-IDJF-T,2009-02,5.0
NL,IS-IDJF-T,2009-02,236.0
NO,IS-IDJF-T,2009-02,22.0
PL,IS-IDJF-T,2009-02,23.0
PT,IS-IDJF-T,2009-02,56.0
RO,IS-IDJF-T,2009-02,7.0
RS,IS-IDJF-T,2009-02,
SE,IS-IDJF-T,2009-02,89.0
SI,IS-IDJF-T,2009-02,2.0
SK,IS-IDJF-T,2009-02,2.0
TR,IS-IDJF-T,2009-02,141.0
UK,IS-IDJF-T,2009-02,791.0
AL,IS-IDJF-T,2009-03,
AT,IS-IDJF-T,2009-03,53.0
BE,IS-IDJF-T,2009-03,71.0
BG,IS-IDJF-T,2009-03,14.0
CY,IS-IDJF-T,2009-03,17.0
CZ,IS-IDJF-T,2009-03,21.0
DE,IS-IDJF-T,2009-03,686.0
DK,IS-IDJF-T,2009-03,70.0
EE,IS-IDJF-T,2009-03,4.0
EL,IS-IDJF-T,2009-03,61.0
ES,IS-IDJF-T,2009-03,396.0
EU27_2020,IS-IDJF-T,2009-03,3089.0
FI,IS-IDJF-T,2009-03,64.0
FR,IS-IDJF-T,2009-03,792.0
HR,IS-IDJF-T,2009-03,6.0
HU,IS-IDJF-T,2009-03,15.0
IE,IS-IDJF-T,2009-03,78.0
IS,IS-IDJF-T,2009-03,0.0
IT,IS-IDJF-T,2009-03,269.0
LT,IS-IDJF-T,2009-03,3.0
LU,IS-IDJF-T,2009-03,8.0
LV,IS-IDJF-T,2009-03,7.0
ME,IS-IDJF-T,2009-03,
MK,IS-IDJF-T,2009-03,
MT,IS-IDJF-T,2009-03,6.0
NL,IS-IDJF-T,2009-03,259.0
NO,IS-IDJF-T,2009-03,64.0
PL,IS-IDJF-T,2009-03,23.0
PT,IS-IDJF-T,2009-03,72.0
RO,IS-IDJF-T,2009-03,10.0
RS,IS-IDJF-T,2009-03,
SE,IS-IDJF-T,2009-03,80.0
SI,IS-IDJF-T,2009-03,2.0
SK,IS-IDJF-T,2009-03,2.0
TR,IS-IDJF-T,2009-03,128.0
UK,IS-IDJF-T,2009-03,984.0
AL,IS-IDJF-T,2009-04,
AT,IS-IDJF-T,2009-04,50.0
BE,IS-IDJF-T,2009-04,50.0
BG,IS-IDJF-T,2009-04,9.0
CY,IS-IDJF-T,2009-04,43.0
CZ,IS-IDJF-T,2009-04,29.0
DE,IS-IDJF-T,2009-04,701.0
DK,IS-IDJF-T,2009-04,62.0
EE,IS-IDJF-T,2009-04,2.0
EL,IS-IDJF-T,2009-04,80.0
ES,IS-IDJF-T,2009-04,403.0
EU27_2020,IS-IDJF-T,2009-04,2818.0
FI,IS-IDJF-T,2009-04,50.0
FR,IS-IDJF-T,2009-04,444.0
HR,IS-IDJF-T,2009-04,4.0
HU,IS-IDJF-T,2009-04,20.0
IE,IS-IDJF-T,2009-04,43.0
IS,IS-IDJF-T,2009-04,0.0
IT,IS-IDJF-T,2009-04,313.0
LT,IS-IDJF-T,2009-04,3.0
LU,IS-IDJF-T,2009-04,7.0
LV,IS-IDJF-T,2009-04,8.0
ME,IS-IDJF-T,2009-04,
MK,IS-IDJF-T,2009-04,
MT,IS-IDJF-T,2009-04,8.0
NL,IS-IDJF-T,2009-04,273.0
NO,IS-IDJF-T,2009-04,70.0
PL,IS-IDJF-T,2009-04,43.0
PT,IS-IDJF-T,2009-04,77.0
RO,IS-IDJF-T,2009-04,15.0
RS,IS-IDJF-T,2009-04,
SE,IS-IDJF-T,2009-04,76.0
SI,IS-IDJF-T,2009-04,2.0
SK,IS-IDJF-T,2009-04,3.0
TR,IS-IDJF-T,2009-04,272.0
UK,IS-IDJF-T,2009-04,1128.0
AL,IS-IDJF-T,2009-05,
AT,IS-IDJF-T,2009-05,53.0
BE,IS-IDJF-T,2009-05,47.0
BG,IS-IDJF-T,2009-05,12.0
CY,IS-IDJF-T,2009-05,19.0
CZ,IS-IDJF-T,2009-05,29.0
DE,IS-IDJF-T,2009-05,736.0
DK,IS-IDJF-T,2009-05,81.0
EE,IS-IDJF-T,2009-05,5.0
EL,IS-IDJF-T,2009-05,111.0
ES,IS-IDJF-T,2009-05,427.0
EU27_2020,IS-IDJF-T,2009-05,3124.0
FI,IS-IDJF-T,2009-05,50.0
FR,IS-IDJF-T,2009-05,679.0
HR,IS-IDJF-T,2009-05,4.0
HU,IS-IDJF-T,2009-05,18.0
IE,IS-IDJF-T,2009-05,71.0
IS,IS-IDJF-T,2009-05,0.0
IT,IS-IDJF-T,2009-05,276.0
LT,IS-IDJF-T,2009-05,3.0
LU,IS-IDJF-T,2009-05,10.0
LV,IS-IDJF-T,2009-05,9.0
ME,IS-IDJF-T,2009-05,
MK,IS-IDJF-T,2009-05,
MT,IS-IDJF-T,2009-05,8.0
NL,IS-IDJF-T,2009-05,285.0
NO,IS-IDJF-T,2009-05,98.0
PL,IS-IDJF-T,2009-05,35.0
PT,IS-IDJF-T,2009-05,73.0
RO,IS-IDJF-T,2009-05,11.0
RS,IS-IDJF-T,2009-05,
SE,IS-IDJF-T,2009-05,66.0
SI,IS-IDJF-T,2009-05,3.0
SK,IS-IDJF-T,2009-05,3.0
TR,IS-IDJF-T,2009-05,208.0
UK,IS-IDJF-T,2009-05,985.0
AL,IS-IDJF-T,2009-06,
AT,IS-IDJF-T,2009-06,56.0
BE,IS-IDJF-T,2009-06,99.0
BG,IS-IDJF-T,2009-06,23.0
CY,IS-IDJF-T,2009-06,32.0
CZ,IS-IDJF-T,2009-06,41.0
DE,IS-IDJF-T,2009-06,724.0
DK,IS-IDJF-T,2009-06,72.0
EE,IS-IDJF-T,2009-06,1.0
EL,IS-IDJF-T,2009-06,138.0
ES,IS-IDJF-T,2009-06,445.0
EU27_2020,IS-IDJF-T,2009-06,3278.0
FI,IS-IDJF-T,2009-06,52.0
FR,IS-IDJF-T,2009-06,742.0
HR,IS-IDJF-T,2009-06,8.0
HU,IS-IDJF-T,2009-06,23.0
IE,IS-IDJF-T,2009-06,-64.0
IS,IS-IDJF-T,2009-06,0.0
IT,IS-IDJF-T,2009-06,340.0
LT,IS-IDJF-T,2009-06,4.0
LU,IS-IDJF-T,2009-06,8.0
LV,IS-IDJF-T,2009-06,9.0
ME,IS-IDJF-T,2009-06,
MK,IS-IDJF-T,2009-06,
MT,IS-IDJF-T,2009-06,9.0
NL,IS-IDJF-T,2009-06,284.0
NO,IS-IDJF-T,2009-06,-45.0
PL,IS-IDJF-T,2009-06,39.0
PT,IS-IDJF-T,2009-06,87.0
RO,IS-IDJF-T,2009-06,12.0
